USERID,r_score,f_score,m_score,rfm_wscore,rfm_comb
141951,4,1,1,2.8,411
141952,5,1,1,3.4,511
141953,1,1,1,0.9999999999999999,111
141957,5,1,1,3.4,511
141960,3,1,1,2.1999999999999997,311
141961,1,1,1,0.9999999999999999,111
141962,2,1,1,1.6,211
141964,4,1,1,2.8,411
141965,2,1,1,1.6,211
141966,5,1,1,3.4,511
141968,5,1,1,3.4,511
141969,2,1,1,1.6,211
141971,3,1,1,2.1999999999999997,311
141973,4,1,1,2.8,411
141974,5,1,1,3.4,511
141979,5,1,1,3.4,511
141981,4,1,1,2.8,411
141984,1,1,1,0.9999999999999999,111
141985,3,1,1,2.1999999999999997,311
141991,5,1,1,3.4,511
141993,4,1,1,2.8,411
141994,5,1,1,3.4,511
141995,3,1,1,2.1999999999999997,311
141996,2,1,1,1.6,211
141998,3,1,1,2.1999999999999997,311
141999,4,1,1,2.8,411
142000,3,1,1,2.1999999999999997,311
142001,1,1,1,0.9999999999999999,111
142002,2,1,1,1.6,211
142004,2,1,1,1.6,211
142005,4,1,1,2.8,411
142006,2,1,1,1.6,211
142007,2,1,1,1.6,211
142009,4,1,1,2.8,411
142010,5,1,1,3.4,511
142011,5,1,1,3.4,511
142012,3,1,1,2.1999999999999997,311
142014,4,1,1,2.8,411
142016,5,1,1,3.4,511
142017,5,1,1,3.4,511
142018,2,1,1,1.6,211
142019,4,1,1,2.8,411
142020,3,1,1,2.1999999999999997,311
142023,2,1,1,1.6,211
142024,4,1,1,2.8,411
142025,5,1,1,3.4,511
142026,5,1,1,3.4,511
142029,3,1,1,2.1999999999999997,311
142031,3,1,1,2.1999999999999997,311
142035,5,1,1,3.4,511
142036,2,1,1,1.6,211
142037,5,1,1,3.4,511
142041,2,1,1,1.6,211
142042,4,1,1,2.8,411
142046,2,1,1,1.6,211
142047,4,1,1,2.8,411
142048,5,1,1,3.4,511
142050,2,1,1,1.6,211
142051,1,1,1,0.9999999999999999,111
142052,5,1,1,3.4,511
142053,3,1,1,2.1999999999999997,311
142055,1,1,1,0.9999999999999999,111
142056,2,1,1,1.6,211
142058,3,1,1,2.1999999999999997,311
142060,5,1,1,3.4,511
142062,1,1,1,0.9999999999999999,111
142064,1,1,1,0.9999999999999999,111
142065,2,1,1,1.6,211
142067,3,1,1,2.1999999999999997,311
142069,3,1,1,2.1999999999999997,311
142071,5,1,1,3.4,511
142072,1,1,1,0.9999999999999999,111
142074,1,1,1,0.9999999999999999,111
142078,3,1,1,2.1999999999999997,311
142079,1,1,1,0.9999999999999999,111
142080,3,1,1,2.1999999999999997,311
142081,4,1,1,2.8,411
142083,2,1,1,1.6,211
142084,4,1,1,2.8,411
142085,2,1,1,1.6,211
142087,1,1,1,0.9999999999999999,111
142088,1,1,1,0.9999999999999999,111
142089,3,1,1,2.1999999999999997,311
142091,5,1,1,3.4,511
142092,3,1,1,2.1999999999999997,311
142095,4,1,1,2.8,411
142096,2,1,1,1.6,211
142097,4,1,1,2.8,411
142106,1,1,1,0.9999999999999999,111
142107,4,1,1,2.8,411
142108,3,1,1,2.1999999999999997,311
142109,2,1,1,1.6,211
142110,4,1,1,2.8,411
142113,2,1,1,1.6,211
142116,4,1,1,2.8,411
142122,2,1,1,1.6,211
142123,2,1,1,1.6,211
142124,4,1,1,2.8,411
142125,5,1,1,3.4,511
142127,1,1,1,0.9999999999999999,111
142128,3,1,1,2.1999999999999997,311
142129,5,1,1,3.4,511
142132,1,1,1,0.9999999999999999,111
142133,5,1,1,3.4,511
142134,5,1,1,3.4,511
142137,5,1,1,3.4,511
142141,5,1,1,3.4,511
142142,5,2,1,3.7,521
142144,5,1,1,3.4,511
142145,3,1,1,2.1999999999999997,311
142146,3,1,1,2.1999999999999997,311
142147,4,1,1,2.8,411
142148,2,1,1,1.6,211
142151,3,1,1,2.1999999999999997,311
142157,5,1,1,3.4,511
142158,3,1,1,2.1999999999999997,311
142160,1,1,1,0.9999999999999999,111
142161,3,1,1,2.1999999999999997,311
142162,5,1,1,3.4,511
142163,2,1,1,1.6,211
142164,5,1,1,3.4,511
142165,1,1,1,0.9999999999999999,111
142166,2,1,1,1.6,211
142167,1,1,1,0.9999999999999999,111
142169,3,1,1,2.1999999999999997,311
142170,1,1,1,0.9999999999999999,111
142172,5,1,1,3.4,511
142173,3,1,1,2.1999999999999997,311
142174,1,1,1,0.9999999999999999,111
142175,2,1,1,1.6,211
142176,3,1,1,2.1999999999999997,311
142178,4,1,1,2.8,411
142180,4,1,1,2.8,411
142181,3,1,1,2.1999999999999997,311
142182,5,1,1,3.4,511
142185,3,1,1,2.1999999999999997,311
142186,5,1,1,3.4,511
142188,5,1,1,3.4,511
142189,4,1,1,2.8,411
142191,4,1,1,2.8,411
142192,2,1,1,1.6,211
142198,4,1,1,2.8,411
142199,4,1,1,2.8,411
142200,2,1,1,1.6,211
142201,1,1,1,0.9999999999999999,111
142202,2,1,1,1.6,211
142206,5,1,1,3.4,511
142207,5,1,1,3.4,511
142208,1,1,1,0.9999999999999999,111
142209,4,1,1,2.8,411
142211,4,1,1,2.8,411
142213,4,1,1,2.8,411
142214,2,1,1,1.6,211
142215,5,1,1,3.4,511
142220,4,1,1,2.8,411
142221,3,1,1,2.1999999999999997,311
142227,5,1,1,3.4,511
142230,5,1,1,3.4,511
142236,4,1,1,2.8,411
142238,4,1,1,2.8,411
142240,3,1,1,2.1999999999999997,311
142242,4,1,1,2.8,411
142245,4,1,1,2.8,411
142248,3,1,1,2.1999999999999997,311
142250,4,1,1,2.8,411
142251,2,1,1,1.6,211
142253,5,1,1,3.4,511
142254,2,1,1,1.6,211
142256,5,2,1,3.7,521
142258,3,1,1,2.1999999999999997,311
142260,2,1,1,1.6,211
142262,2,1,1,1.6,211
142263,3,1,1,2.1999999999999997,311
142264,3,1,1,2.1999999999999997,311
142267,3,1,1,2.1999999999999997,311
142268,5,1,1,3.4,511
142271,5,1,1,3.4,511
142273,4,1,1,2.8,411
142274,4,1,1,2.8,411
142275,2,1,1,1.6,211
142279,5,1,1,3.4,511
142282,4,1,1,2.8,411
142283,1,1,1,0.9999999999999999,111
142285,4,1,1,2.8,411
142286,4,1,1,2.8,411
142287,5,1,1,3.4,511
142288,3,1,1,2.1999999999999997,311
142289,3,1,1,2.1999999999999997,311
142291,5,1,1,3.4,511
142292,5,1,1,3.4,511
142294,5,1,1,3.4,511
142295,3,1,1,2.1999999999999997,311
142296,4,1,1,2.8,411
142297,4,1,1,2.8,411
142298,4,1,1,2.8,411
142301,5,1,1,3.4,511
142302,4,1,1,2.8,411
142305,4,1,1,2.8,411
142307,5,1,1,3.4,511
142308,5,1,1,3.4,511
142309,5,1,1,3.4,511
142310,1,1,1,0.9999999999999999,111
142311,5,1,1,3.4,511
142312,1,1,1,0.9999999999999999,111
142313,3,1,1,2.1999999999999997,311
142314,3,1,1,2.1999999999999997,311
142315,1,1,1,0.9999999999999999,111
142318,5,1,1,3.4,511
142320,3,1,1,2.1999999999999997,311
142321,5,1,1,3.4,511
142323,5,1,1,3.4,511
142324,2,1,1,1.6,211
142328,3,1,1,2.1999999999999997,311
142329,3,1,1,2.1999999999999997,311
142331,3,1,1,2.1999999999999997,311
142332,4,1,1,2.8,411
142333,3,1,1,2.1999999999999997,311
142335,2,1,1,1.6,211
142336,4,1,1,2.8,411
142337,3,1,1,2.1999999999999997,311
142343,1,1,1,0.9999999999999999,111
142345,5,1,1,3.4,511
142346,4,1,1,2.8,411
142347,4,1,1,2.8,411
142348,2,1,1,1.6,211
142349,5,1,1,3.4,511
142352,3,1,1,2.1999999999999997,311
142354,5,1,1,3.4,511
142355,1,1,1,0.9999999999999999,111
142356,2,1,1,1.6,211
142357,4,1,1,2.8,411
142358,1,1,1,0.9999999999999999,111
142359,3,1,1,2.1999999999999997,311
142360,4,1,1,2.8,411
142363,5,1,1,3.4,511
142364,4,1,1,2.8,411
142365,5,1,1,3.4,511
142367,2,1,1,1.6,211
142368,4,1,1,2.8,411
142373,5,1,1,3.4,511
142374,5,1,1,3.4,511
142377,3,1,1,2.1999999999999997,311
142378,4,1,1,2.8,411
142379,3,1,1,2.1999999999999997,311
142381,3,1,1,2.1999999999999997,311
142382,5,1,1,3.4,511
142383,2,1,1,1.6,211
142385,1,1,1,0.9999999999999999,111
142386,1,1,1,0.9999999999999999,111
142388,3,1,1,2.1999999999999997,311
142391,1,1,1,0.9999999999999999,111
142397,5,1,1,3.4,511
142398,3,1,1,2.1999999999999997,311
142399,5,1,1,3.4,511
142400,2,1,1,1.6,211
142402,2,1,1,1.6,211
142404,2,1,1,1.6,211
142405,1,1,1,0.9999999999999999,111
142406,4,1,1,2.8,411
142409,1,1,1,0.9999999999999999,111
142412,5,1,1,3.4,511
142414,4,1,1,2.8,411
142418,3,1,1,2.1999999999999997,311
142419,2,1,1,1.6,211
142420,2,1,1,1.6,211
142422,1,1,1,0.9999999999999999,111
142423,3,1,1,2.1999999999999997,311
142424,4,1,1,2.8,411
142425,3,1,1,2.1999999999999997,311
142426,4,1,1,2.8,411
142431,5,1,1,3.4,511
142434,4,1,1,2.8,411
142436,5,1,1,3.4,511
142437,5,1,1,3.4,511
142438,5,1,1,3.4,511
142439,3,1,1,2.1999999999999997,311
142442,5,1,1,3.4,511
142445,3,1,1,2.1999999999999997,311
142450,2,1,1,1.6,211
142451,4,1,1,2.8,411
142454,4,1,1,2.8,411
142457,3,1,1,2.1999999999999997,311
142458,5,1,1,3.4,511
142460,5,1,1,3.4,511
142461,5,1,1,3.4,511
142464,4,1,1,2.8,411
142466,5,1,1,3.4,511
142467,4,1,1,2.8,411
142468,4,1,1,2.8,411
142470,5,1,1,3.4,511
142472,4,1,1,2.8,411
142474,4,1,1,2.8,411
142477,4,1,1,2.8,411
142478,5,1,1,3.4,511
142479,4,1,1,2.8,411
142480,1,1,1,0.9999999999999999,111
142482,4,1,1,2.8,411
142485,4,1,1,2.8,411
142486,2,1,1,1.6,211
142487,5,1,1,3.4,511
142493,3,1,1,2.1999999999999997,311
142494,5,1,1,3.4,511
142497,5,1,1,3.4,511
142498,2,1,1,1.6,211
142499,5,1,1,3.4,511
142500,5,1,1,3.4,511
142501,4,1,1,2.8,411
142504,1,1,1,0.9999999999999999,111
142506,4,1,1,2.8,411
142507,5,1,1,3.4,511
142508,3,1,1,2.1999999999999997,311
142509,2,1,1,1.6,211
142511,5,1,1,3.4,511
142512,2,1,1,1.6,211
142515,4,1,1,2.8,411
142517,1,1,1,0.9999999999999999,111
142518,3,1,1,2.1999999999999997,311
142523,2,1,1,1.6,211
142524,2,1,1,1.6,211
142525,3,1,1,2.1999999999999997,311
142527,3,1,1,2.1999999999999997,311
142529,1,1,1,0.9999999999999999,111
142530,1,1,1,0.9999999999999999,111
142531,5,1,1,3.4,511
142533,5,1,1,3.4,511
142534,2,1,1,1.6,211
142537,4,1,1,2.8,411
142540,2,1,1,1.6,211
142543,3,1,1,2.1999999999999997,311
142546,5,1,1,3.4,511
142547,3,1,1,2.1999999999999997,311
142551,2,1,1,1.6,211
142553,4,1,1,2.8,411
142555,3,1,1,2.1999999999999997,311
142556,5,1,1,3.4,511
142557,3,1,1,2.1999999999999997,311
142559,2,1,1,1.6,211
142560,4,1,1,2.8,411
142562,4,1,1,2.8,411
142563,2,1,1,1.6,211
142564,2,1,1,1.6,211
142566,5,1,1,3.4,511
142568,1,1,1,0.9999999999999999,111
142572,1,1,1,0.9999999999999999,111
142573,4,1,1,2.8,411
142574,2,1,1,1.6,211
142576,2,1,1,1.6,211
142580,4,1,1,2.8,411
142584,3,1,1,2.1999999999999997,311
142586,1,1,1,0.9999999999999999,111
142587,5,1,1,3.4,511
142588,3,1,1,2.1999999999999997,311
142590,4,1,1,2.8,411
142591,4,1,1,2.8,411
142592,4,1,1,2.8,411
142594,3,1,1,2.1999999999999997,311
142596,4,1,1,2.8,411
142601,1,1,1,0.9999999999999999,111
142603,4,1,1,2.8,411
142608,2,1,1,1.6,211
142609,5,1,1,3.4,511
142612,4,1,1,2.8,411
142614,4,1,1,2.8,411
142615,2,1,1,1.6,211
142616,2,1,1,1.6,211
142617,4,1,1,2.8,411
142618,2,1,1,1.6,211
142620,1,1,1,0.9999999999999999,111
142622,3,1,1,2.1999999999999997,311
142624,1,1,1,0.9999999999999999,111
142625,1,1,1,0.9999999999999999,111
142626,1,1,1,0.9999999999999999,111
142627,2,1,1,1.6,211
142629,3,1,1,2.1999999999999997,311
142632,5,1,1,3.4,511
142633,4,1,1,2.8,411
142634,1,1,1,0.9999999999999999,111
142635,3,1,1,2.1999999999999997,311
142637,4,1,1,2.8,411
142638,4,1,1,2.8,411
142639,3,1,1,2.1999999999999997,311
142641,5,2,1,3.7,521
142643,4,1,1,2.8,411
142644,4,1,1,2.8,411
142645,5,1,1,3.4,511
142649,1,1,1,0.9999999999999999,111
142650,1,1,1,0.9999999999999999,111
142651,3,1,1,2.1999999999999997,311
142652,2,1,1,1.6,211
142653,4,1,1,2.8,411
142654,2,1,1,1.6,211
142655,5,1,1,3.4,511
142657,4,1,1,2.8,411
142659,5,1,1,3.4,511
142660,2,1,1,1.6,211
142662,3,1,1,2.1999999999999997,311
142667,5,1,1,3.4,511
142671,3,1,1,2.1999999999999997,311
142676,5,1,1,3.4,511
142677,4,1,1,2.8,411
142679,2,1,1,1.6,211
142682,5,1,1,3.4,511
142686,3,1,1,2.1999999999999997,311
142692,4,1,1,2.8,411
142694,5,1,1,3.4,511
142696,5,1,1,3.4,511
142697,1,1,1,0.9999999999999999,111
142700,2,1,1,1.6,211
142704,3,1,1,2.1999999999999997,311
142705,5,1,1,3.4,511
142707,3,1,1,2.1999999999999997,311
142708,2,1,1,1.6,211
142713,5,1,1,3.4,511
142714,2,1,1,1.6,211
142716,2,1,1,1.6,211
142717,2,1,1,1.6,211
142718,2,1,1,1.6,211
142719,2,1,1,1.6,211
142726,5,1,1,3.4,511
142727,2,1,1,1.6,211
142728,2,1,1,1.6,211
142734,5,1,1,3.4,511
142735,2,1,1,1.6,211
142738,4,1,1,2.8,411
142743,5,1,1,3.4,511
142744,2,1,1,1.6,211
142745,2,1,1,1.6,211
142746,3,1,1,2.1999999999999997,311
142747,1,1,1,0.9999999999999999,111
142749,4,1,1,2.8,411
142751,2,1,1,1.6,211
142752,5,1,1,3.4,511
142753,4,1,1,2.8,411
142754,1,1,1,0.9999999999999999,111
142756,4,1,1,2.8,411
142758,1,1,1,0.9999999999999999,111
142760,4,1,1,2.8,411
142761,5,1,1,3.4,511
142764,3,1,1,2.1999999999999997,311
142767,4,1,1,2.8,411
142772,1,1,1,0.9999999999999999,111
142773,5,1,1,3.4,511
142774,1,1,1,0.9999999999999999,111
142775,3,1,1,2.1999999999999997,311
142776,2,1,1,1.6,211
142777,3,1,1,2.1999999999999997,311
142778,2,1,1,1.6,211
142779,4,1,1,2.8,411
142782,3,1,1,2.1999999999999997,311
142784,4,1,1,2.8,411
142785,5,1,1,3.4,511
142787,1,1,1,0.9999999999999999,111
142788,2,1,1,1.6,211
142791,2,1,1,1.6,211
142794,5,1,1,3.4,511
142797,2,1,1,1.6,211
142800,4,1,1,2.8,411
142801,4,1,1,2.8,411
142802,4,1,1,2.8,411
142804,3,1,1,2.1999999999999997,311
142805,3,1,1,2.1999999999999997,311
142806,5,1,1,3.4,511
142807,5,1,1,3.4,511
142813,5,1,1,3.4,511
142814,1,1,1,0.9999999999999999,111
142817,4,1,1,2.8,411
142820,2,1,1,1.6,211
142821,3,1,1,2.1999999999999997,311
142822,2,1,1,1.6,211
142823,4,1,1,2.8,411
142825,4,1,1,2.8,411
142827,1,1,1,0.9999999999999999,111
142830,4,1,1,2.8,411
142831,4,1,1,2.8,411
142832,1,1,1,0.9999999999999999,111
142835,5,1,1,3.4,511
142836,4,1,1,2.8,411
142837,1,1,1,0.9999999999999999,111
142841,1,1,1,0.9999999999999999,111
142844,5,1,1,3.4,511
142846,4,1,1,2.8,411
142847,2,1,1,1.6,211
142848,2,1,1,1.6,211
142854,5,1,1,3.4,511
142855,3,1,1,2.1999999999999997,311
142859,4,1,1,2.8,411
142860,4,1,1,2.8,411
142862,1,1,1,0.9999999999999999,111
142864,1,1,1,0.9999999999999999,111
142865,4,1,1,2.8,411
142866,1,1,1,0.9999999999999999,111
142868,1,1,1,0.9999999999999999,111
142873,3,1,1,2.1999999999999997,311
142874,1,1,1,0.9999999999999999,111
142875,3,1,1,2.1999999999999997,311
142877,5,1,1,3.4,511
142879,3,1,1,2.1999999999999997,311
142880,5,1,1,3.4,511
142882,2,1,1,1.6,211
142884,3,1,1,2.1999999999999997,311
142885,3,2,1,2.5,321
142888,1,1,1,0.9999999999999999,111
142889,4,1,1,2.8,411
142890,3,1,1,2.1999999999999997,311
142892,3,1,1,2.1999999999999997,311
142894,2,1,1,1.6,211
142897,5,1,1,3.4,511
142900,1,1,1,0.9999999999999999,111
142904,4,1,1,2.8,411
142906,2,1,1,1.6,211
142907,3,1,1,2.1999999999999997,311
142908,4,1,1,2.8,411
142910,5,1,1,3.4,511
142911,4,1,1,2.8,411
142915,5,1,1,3.4,511
142916,3,1,1,2.1999999999999997,311
142921,2,1,1,1.6,211
142925,4,1,1,2.8,411
142926,4,1,1,2.8,411
142932,2,1,1,1.6,211
142933,5,1,1,3.4,511
142934,5,1,1,3.4,511
142935,4,1,1,2.8,411
142936,4,1,1,2.8,411
142937,1,1,1,0.9999999999999999,111
142938,2,1,1,1.6,211
142939,4,1,1,2.8,411
142943,4,1,1,2.8,411
142945,5,1,1,3.4,511
142947,3,2,1,2.5,321
142949,4,1,1,2.8,411
142950,5,1,1,3.4,511
142955,4,1,1,2.8,411
142956,4,1,1,2.8,411
142957,4,1,1,2.8,411
142963,5,1,1,3.4,511
142965,5,1,1,3.4,511
142970,5,1,1,3.4,511
142971,5,1,1,3.4,511
142972,2,1,1,1.6,211
142975,5,1,1,3.4,511
142976,1,1,1,0.9999999999999999,111
142977,3,1,1,2.1999999999999997,311
142979,5,1,1,3.4,511
142981,2,1,1,1.6,211
142982,5,1,1,3.4,511
142983,5,1,1,3.4,511
142985,4,1,1,2.8,411
142989,3,1,1,2.1999999999999997,311
142990,5,1,1,3.4,511
142991,5,1,1,3.4,511
142992,2,1,1,1.6,211
142995,5,1,1,3.4,511
142998,5,1,1,3.4,511
142999,4,1,1,2.8,411
143002,3,1,1,2.1999999999999997,311
143005,3,1,1,2.1999999999999997,311
143006,5,1,1,3.4,511
143007,1,1,1,0.9999999999999999,111
143009,3,1,1,2.1999999999999997,311
143010,3,1,1,2.1999999999999997,311
143015,4,1,1,2.8,411
143017,4,1,1,2.8,411
143019,3,1,1,2.1999999999999997,311
143024,4,1,1,2.8,411
143025,4,1,1,2.8,411
143026,3,1,1,2.1999999999999997,311
143028,4,1,1,2.8,411
143029,4,1,1,2.8,411
143030,1,1,1,0.9999999999999999,111
143032,4,1,1,2.8,411
143034,1,1,1,0.9999999999999999,111
143037,3,1,1,2.1999999999999997,311
143038,5,1,1,3.4,511
143039,4,1,1,2.8,411
143041,5,1,1,3.4,511
143043,4,1,1,2.8,411
143045,1,1,1,0.9999999999999999,111
143046,3,1,1,2.1999999999999997,311
143050,4,1,1,2.8,411
143052,5,1,1,3.4,511
143054,5,1,1,3.4,511
143055,1,1,1,0.9999999999999999,111
143057,3,1,1,2.1999999999999997,311
143058,2,1,1,1.6,211
143060,3,1,1,2.1999999999999997,311
143062,2,1,1,1.6,211
143064,3,1,1,2.1999999999999997,311
143065,4,1,1,2.8,411
143066,5,1,1,3.4,511
143068,5,1,1,3.4,511
143075,5,1,1,3.4,511
143076,5,1,1,3.4,511
143078,4,1,1,2.8,411
143079,2,1,1,1.6,211
143080,5,1,1,3.4,511
143082,5,1,1,3.4,511
143087,5,1,1,3.4,511
143088,5,1,1,3.4,511
143089,4,1,1,2.8,411
143090,5,2,1,3.7,521
143091,5,1,1,3.4,511
143092,4,1,1,2.8,411
143093,4,1,1,2.8,411
143094,2,1,1,1.6,211
143096,5,1,1,3.4,511
143098,5,1,1,3.4,511
143101,1,1,1,0.9999999999999999,111
143102,3,1,1,2.1999999999999997,311
143103,4,1,1,2.8,411
143105,2,1,1,1.6,211
143107,3,1,1,2.1999999999999997,311
143110,5,1,1,3.4,511
143111,4,1,1,2.8,411
143112,2,1,1,1.6,211
143114,5,1,1,3.4,511
143115,4,1,1,2.8,411
143117,4,1,1,2.8,411
143120,1,1,1,0.9999999999999999,111
143121,4,1,1,2.8,411
143122,4,1,1,2.8,411
143123,1,1,1,0.9999999999999999,111
143125,4,1,1,2.8,411
143127,4,1,1,2.8,411
143128,1,1,1,0.9999999999999999,111
143130,2,1,1,1.6,211
143134,4,1,1,2.8,411
143138,4,1,1,2.8,411
143140,2,1,1,1.6,211
143141,5,1,1,3.4,511
143143,4,1,1,2.8,411
143144,3,1,1,2.1999999999999997,311
143145,3,1,1,2.1999999999999997,311
143146,2,1,1,1.6,211
143148,2,1,1,1.6,211
143153,3,1,1,2.1999999999999997,311
143154,2,1,1,1.6,211
143157,5,1,1,3.4,511
143159,5,1,1,3.4,511
143162,2,1,1,1.6,211
143165,1,1,1,0.9999999999999999,111
143169,5,1,1,3.4,511
143171,5,1,1,3.4,511
143172,2,1,1,1.6,211
143178,5,1,1,3.4,511
143180,5,1,1,3.4,511
143183,5,2,1,3.7,521
143184,3,1,1,2.1999999999999997,311
143185,5,1,1,3.4,511
143187,5,1,1,3.4,511
143188,4,1,1,2.8,411
143189,4,1,1,2.8,411
143192,5,1,1,3.4,511
143193,3,1,1,2.1999999999999997,311
143194,4,1,1,2.8,411
143200,4,1,1,2.8,411
143201,5,1,1,3.4,511
143202,4,1,1,2.8,411
143206,4,1,1,2.8,411
143207,5,1,1,3.4,511
143208,5,1,1,3.4,511
143209,1,1,1,0.9999999999999999,111
143215,5,1,1,3.4,511
143220,4,1,1,2.8,411
143221,5,1,1,3.4,511
143223,4,1,1,2.8,411
143224,3,1,1,2.1999999999999997,311
143225,2,1,1,1.6,211
143226,2,1,1,1.6,211
143227,4,1,1,2.8,411
143231,2,1,1,1.6,211
143234,5,2,1,3.7,521
143235,2,1,1,1.6,211
143237,5,1,1,3.4,511
143238,3,1,1,2.1999999999999997,311
143239,5,1,1,3.4,511
143241,2,1,1,1.6,211
143244,5,1,1,3.4,511
143246,5,1,1,3.4,511
143247,2,1,1,1.6,211
143248,5,1,1,3.4,511
143249,4,1,1,2.8,411
143254,1,1,1,0.9999999999999999,111
143255,4,1,1,2.8,411
143256,3,1,1,2.1999999999999997,311
143257,4,1,1,2.8,411
143258,2,1,1,1.6,211
143259,4,1,1,2.8,411
143262,4,1,1,2.8,411
143266,4,1,1,2.8,411
143267,3,1,1,2.1999999999999997,311
143269,1,1,1,0.9999999999999999,111
143270,3,1,1,2.1999999999999997,311
143272,5,1,1,3.4,511
143275,2,1,1,1.6,211
143276,1,1,1,0.9999999999999999,111
143279,4,1,1,2.8,411
143280,5,1,1,3.4,511
143284,4,1,1,2.8,411
143285,5,1,1,3.4,511
143289,2,1,1,1.6,211
143290,3,1,1,2.1999999999999997,311
143291,1,1,1,0.9999999999999999,111
143292,2,1,1,1.6,211
143293,1,1,1,0.9999999999999999,111
143294,5,1,1,3.4,511
143296,1,1,1,0.9999999999999999,111
143305,3,1,1,2.1999999999999997,311
143307,4,1,1,2.8,411
143308,3,1,1,2.1999999999999997,311
143310,4,1,1,2.8,411
143311,2,1,1,1.6,211
143312,1,1,1,0.9999999999999999,111
143314,4,1,1,2.8,411
143316,5,1,1,3.4,511
143318,5,1,1,3.4,511
143321,3,1,1,2.1999999999999997,311
143323,5,1,1,3.4,511
143324,5,1,1,3.4,511
143326,4,1,1,2.8,411
143327,3,1,1,2.1999999999999997,311
143329,4,1,1,2.8,411
143330,4,1,1,2.8,411
143331,3,1,1,2.1999999999999997,311
143338,1,1,1,0.9999999999999999,111
143339,3,1,1,2.1999999999999997,311
143344,1,1,1,0.9999999999999999,111
143345,3,1,1,2.1999999999999997,311
143349,5,1,1,3.4,511
143352,5,1,1,3.4,511
143355,3,1,1,2.1999999999999997,311
143357,5,1,1,3.4,511
143360,1,1,1,0.9999999999999999,111
143364,4,1,1,2.8,411
143366,3,1,1,2.1999999999999997,311
143367,3,1,1,2.1999999999999997,311
143368,5,1,1,3.4,511
143377,2,1,1,1.6,211
143378,5,1,1,3.4,511
143379,4,1,1,2.8,411
143381,3,1,1,2.1999999999999997,311
143382,4,1,1,2.8,411
143383,3,1,1,2.1999999999999997,311
143384,5,1,1,3.4,511
143385,5,1,1,3.4,511
143387,1,1,1,0.9999999999999999,111
143388,1,1,1,0.9999999999999999,111
143390,2,1,1,1.6,211
143393,4,1,1,2.8,411
143397,5,1,1,3.4,511
143400,4,1,1,2.8,411
143402,4,1,1,2.8,411
143403,4,1,1,2.8,411
143404,4,1,1,2.8,411
143405,2,1,1,1.6,211
143408,3,1,1,2.1999999999999997,311
143410,1,1,1,0.9999999999999999,111
143412,4,1,1,2.8,411
143414,1,1,1,0.9999999999999999,111
143415,3,1,1,2.1999999999999997,311
143416,1,1,1,0.9999999999999999,111
143417,4,1,1,2.8,411
143418,2,1,1,1.6,211
143421,3,1,1,2.1999999999999997,311
143422,5,1,1,3.4,511
143424,4,1,1,2.8,411
143427,1,1,1,0.9999999999999999,111
143428,4,1,1,2.8,411
143429,4,1,1,2.8,411
143432,4,1,1,2.8,411
143433,5,1,1,3.4,511
143434,4,1,1,2.8,411
143437,5,1,1,3.4,511
143441,3,1,1,2.1999999999999997,311
143443,5,1,1,3.4,511
143446,3,1,1,2.1999999999999997,311
143447,1,1,1,0.9999999999999999,111
143448,4,1,1,2.8,411
143449,5,1,1,3.4,511
143454,3,1,1,2.1999999999999997,311
143456,2,1,1,1.6,211
143457,2,1,1,1.6,211
143458,4,1,1,2.8,411
143460,4,2,1,3.1,421
143463,4,1,1,2.8,411
143464,2,1,1,1.6,211
143465,2,1,1,1.6,211
143466,3,1,1,2.1999999999999997,311
143469,4,1,1,2.8,411
143471,1,1,1,0.9999999999999999,111
143472,5,1,1,3.4,511
143475,3,1,1,2.1999999999999997,311
143476,4,1,1,2.8,411
143478,1,1,1,0.9999999999999999,111
143480,3,1,1,2.1999999999999997,311
143482,2,1,1,1.6,211
143483,5,1,1,3.4,511
143485,2,1,1,1.6,211
143486,3,1,1,2.1999999999999997,311
143487,5,1,1,3.4,511
143488,3,1,1,2.1999999999999997,311
143492,2,1,1,1.6,211
143493,4,1,1,2.8,411
143495,3,1,1,2.1999999999999997,311
143497,3,1,1,2.1999999999999997,311
143498,5,1,1,3.4,511
143499,3,1,1,2.1999999999999997,311
143500,4,1,1,2.8,411
143501,5,1,1,3.4,511
143503,2,1,1,1.6,211
143507,5,1,1,3.4,511
143508,1,1,1,0.9999999999999999,111
143510,4,1,1,2.8,411
143511,1,1,1,0.9999999999999999,111
143513,3,1,1,2.1999999999999997,311
143514,5,1,1,3.4,511
143515,2,1,1,1.6,211
143516,2,1,1,1.6,211
143517,1,1,1,0.9999999999999999,111
143518,2,1,1,1.6,211
143519,1,1,1,0.9999999999999999,111
143520,1,1,1,0.9999999999999999,111
143521,5,1,1,3.4,511
143523,3,1,1,2.1999999999999997,311
143524,1,1,1,0.9999999999999999,111
143526,2,1,1,1.6,211
143529,2,1,1,1.6,211
143532,5,2,1,3.7,521
143534,2,1,1,1.6,211
143536,5,1,1,3.4,511
143541,1,1,1,0.9999999999999999,111
143543,3,1,1,2.1999999999999997,311
143544,5,1,1,3.4,511
143545,4,1,1,2.8,411
143548,1,1,1,0.9999999999999999,111
143549,5,1,1,3.4,511
143550,4,1,1,2.8,411
143551,4,1,1,2.8,411
143552,3,1,1,2.1999999999999997,311
143553,1,1,1,0.9999999999999999,111
143554,3,1,1,2.1999999999999997,311
